image_id,dice_resunet_42,iou_resunet_42,dice_resunet_43,iou_resunet_43,dice_resunet_44,iou_resunet_44,dice_siglip_42,iou_siglip_42,dice_siglip_43,iou_siglip_43,dice_siglip_44,iou_siglip_44,dice_resunet_mean,dice_siglip_mean,iou_resunet_mean,iou_siglip_mean,dice_difference,iou_difference
cju16d65tzw9d0799ouslsw25,0.9413973689079284,0.8892830610275269,0.9708579778671264,0.9433663487434388,0.9429590106010436,0.8920742273330688,0.960153341293335,0.9233604669570924,0.9598787426948548,0.9228526949882508,0.9549023509025574,0.9136967658996582,0.9517381191253661,0.9583114782969157,0.9082412123680115,0.9199699759483337,0.006573359171549553,0.011728763580322266
cju16fpvhzypl0799p9phnlx6,0.5815161466598511,0.4099561274051666,0.7592297196388245,0.6119018793106079,0.6195623874664307,0.4488159418106079,0.9702942967414856,0.9423025846481324,0.966385781764984,0.9349578619003296,0.9656420946121216,0.9335667490959167,0.6534360845883688,0.9674407243728638,0.49022464950879413,0.9369423985481262,0.314004639784495,0.4467177490393321
cju16jgnyzp970878melv7r25,0.6772924661636353,0.5120500326156616,0.9451879262924194,0.8960723280906677,0.9382755160331726,0.8837279081344604,0.9335367679595948,0.8753576874732971,0.958406627178192,0.9201350808143616,0.9436225295066832,0.8932626843452454,0.8535853028297424,0.9451886415481567,0.7639500896135966,0.8962518175443014,0.0916033387184143,0.13230172793070483
cju16whaj0e7n0855q7b6cjkm,0.3369961082935333,0.2026430070400238,0.0719096213579177,0.0372957736253738,0.1081523075699806,0.0571675561368465,0.7923305630683899,0.656082272529602,0.7389416098594666,0.5859693884849548,0.8106409907341003,0.6815780401229858,0.17235267907381055,0.7806377212206522,0.09903544560074802,0.6412099003791809,0.6082850421468416,0.5421744547784328
cju32qr9tbvsj08013pkpjenq,0.6429646611213684,0.4738010168075561,0.5528619289398193,0.3820381462574005,0.6029599905014038,0.4315982162952423,0.8600026369094849,0.7543900012969971,0.3268926441669464,0.1953805536031723,0.489672988653183,0.3242165148258209,0.5995955268541971,0.5588560899098715,0.42914579312006634,0.4246623565753301,-0.04073943694432569,-0.004483436544736263
cju32srle1xfq083575i3fl75,0.977864384651184,0.9566875100135804,0.9618478417396544,0.9264999032020568,0.9643566012382508,0.931166648864746,0.9662815928459167,0.9347628951072692,0.9659885168075562,0.9342145323753356,0.9704621434211732,0.9426192045211792,0.9680229425430298,0.9675774176915487,0.9381180206934611,0.9371988773345947,-0.0004455248514810828,-0.0009191433588663367
cju32upim1z7u0988l883nqp6,0.921408474445343,0.8542701005935669,0.9400582909584044,0.8868961930274963,0.9539088010787964,0.9118791818618774,0.9601693153381348,0.9233900904655457,0.976468026638031,0.9540181159973145,0.9541784524917604,0.9123721718788148,0.938458522160848,0.963605264822642,0.8843484918276469,0.9299267927805582,0.025146742661793953,0.04557830095291138
cju32zhbnc1oy0801iyv1ix6p,0.8135496377944946,0.685700535774231,0.8390616178512573,0.722744345664978,0.822970986366272,0.6991934180259705,0.5589668154716492,0.3878930807113647,0.5584924817085266,0.3874363601207733,0.5561373829841614,0.3851733207702636,0.8251940806706747,0.557865560054779,0.7025460998217264,0.3868342538674672,-0.2673285206158956,-0.3157118459542592
cju330ofbc2l30801th5g3hw6,0.9710215926170348,0.9436753988265992,0.967781901359558,0.9375750422477722,0.9742832779884338,0.9498560428619384,0.9769164323806764,0.9548745155334472,0.9571517705917358,0.9178246259689332,0.9750854969024658,0.9513822793960572,0.9710289239883423,0.9697178999582926,0.9437021613121033,0.9413604736328125,-0.001311024030049679,-0.0023416876792907715
cju33231uy4gi0993qc7b1jch,0.7393245100975037,0.5864510536193848,0.5470342040061951,0.3764948844909668,0.4943193793296814,0.3283029496669769,0.9348179697990416,0.8776133060455322,0.9304847717285156,0.8700060248374939,0.9186820387840272,0.8495947122573853,0.5935593644777933,0.9279949267705282,0.4304162959257762,0.8657380143801371,0.33443556229273486,0.4353217184543609
